,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.02,0.0,0.0,0.01,0.03,0.01,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.01,0.05,0.04,0.0,0.06,0.03,0.01,0.07,0.15,0.05,0.01,0.01,0.01,0.03,0.0,0.03,0.01,0.05,0.04,0.0,0.0,0.0,0.02,0.06,0.09,0.14,0.12,0.12,0.14,0.12,0.15,0.13,0.15,0.04,0.04,0.0,0.05,0.07,0.03,0.02,0.09,0.05,0.02,0.0,0.08,0.26,0.29,0.18,0.24,0.27,0.14,0.27,0.35,0.26,0.42,0.05,0.1,0.0,0.05,0.09,0.2,0.03,0.1,0.19,0.14,0.08,0.21,0.17,0.27,0.28,0.57,0.5,0.43,0.26,0.4,0.44,0.57,0.04,0.25,0.08,0.0,0.12,0.11,0.25,0.12,0.29,0.0,0.21,0.18,0.4,0.33,0.73,0.74,0.6,0.71,0.54,0.61,0.76,0.47,0.13,0.08,0.0,0.16,0.0,0.25,0.02,0.05,0.24,0.15,0.41,0.19,0.4,0.77,0.67,0.75,0.83,0.92,0.9,0.95,0.93,0.54,0.16,0.17,0.2,0.23,0.61,0.65,0.0,0.71,0.72,0.39,0.25,0.21,0.81,0.65,0.96,0.9,0.91,0.98,0.94,0.95,0.96,0.88,0.18,0.24,0.35,0.91,0.43,0.58,0.83,0.52,0.26,0.08,0.34,0.27,0.71,0.8,0.98,0.92,1.0,0.97,0.95,1.0,0.97,0.99,0.0,0.33,0.33,0.59,0.47,0.94,0.58,0.76,0.75,0.97,0.65,0.19,0.81,0.96,1.0,0.96,0.92,0.98,1.0,1.0,1.0,1.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.02,0.0,0.0,0.0,0.02,0.01,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.0,0.06,0.02,0.01,0.07,0.1,0.04,0.01,0.0,0.02,0.04,0.0,0.04,0.01,0.05,0.03,0.0,0.0,0.0,0.02,0.07,0.1,0.16,0.17,0.12,0.16,0.1,0.18,0.13,0.14,0.06,0.05,0.0,0.06,0.09,0.03,0.03,0.1,0.05,0.04,0.0,0.08,0.25,0.32,0.22,0.21,0.25,0.19,0.29,0.39,0.27,0.47,0.06,0.1,0.0,0.07,0.11,0.27,0.05,0.15,0.21,0.17,0.08,0.21,0.19,0.32,0.33,0.58,0.59,0.45,0.28,0.44,0.48,0.59,0.06,0.27,0.1,0.0,0.15,0.14,0.28,0.14,0.36,0.0,0.26,0.2,0.41,0.42,0.8,0.85,0.7,0.76,0.58,0.71,0.88,0.58,0.14,0.1,0.0,0.24,0.0,0.32,0.03,0.08,0.31,0.2,0.5,0.2,0.42,0.83,0.76,0.79,0.87,0.94,0.92,0.94,0.99,0.67,0.16,0.17,0.25,0.32,0.69,0.78,0.0,0.81,0.82,0.56,0.36,0.22,0.86,0.72,1.0,0.97,0.98,1.0,0.99,0.97,0.95,0.94,0.19,0.27,0.4,0.95,0.55,0.74,0.95,0.7,0.35,0.11,0.44,0.3,0.79,0.86,1.0,0.95,0.99,1.0,0.97,1.0,1.0,0.99,0.0,0.4,0.38,0.79,0.58,0.98,0.73,0.91,0.91,0.99,0.77,0.19,0.88,1.0,1.0,0.99,0.99,0.99,1.0,1.0,1.0,1.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.02,0.0,0.0,0.0,0.01,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.03,0.05,0.0,0.05,0.02,0.0,0.05,0.07,0.05,0.0,0.0,0.01,0.03,0.0,0.04,0.01,0.05,0.03,0.0,0.0,0.0,0.02,0.1,0.08,0.18,0.19,0.1,0.14,0.13,0.15,0.11,0.12,0.07,0.04,0.0,0.08,0.13,0.03,0.04,0.12,0.06,0.04,0.0,0.07,0.21,0.4,0.21,0.19,0.25,0.2,0.31,0.43,0.23,0.54,0.06,0.11,0.0,0.08,0.14,0.32,0.1,0.21,0.26,0.22,0.08,0.2,0.21,0.37,0.38,0.64,0.63,0.52,0.34,0.48,0.49,0.65,0.07,0.32,0.11,0.0,0.17,0.11,0.32,0.17,0.47,0.0,0.32,0.2,0.51,0.45,0.86,0.92,0.77,0.79,0.62,0.81,0.9,0.61,0.16,0.11,0.0,0.31,0.0,0.4,0.03,0.09,0.37,0.24,0.55,0.21,0.46,0.87,0.86,0.87,0.9,0.97,0.94,0.97,0.99,0.71,0.17,0.2,0.32,0.4,0.78,0.79,0.0,0.91,0.89,0.69,0.4,0.23,0.89,0.7,1.0,0.96,0.98,1.0,0.99,0.99,0.97,0.97,0.2,0.29,0.4,0.99,0.72,0.85,0.97,0.86,0.45,0.17,0.6,0.31,0.87,0.92,1.0,0.99,1.0,1.0,0.99,1.0,1.0,1.0,0.0,0.43,0.44,0.89,0.7,1.0,0.92,0.97,0.97,1.0,0.86,0.21,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.0,0.04,0.01,0.0,0.02,0.06,0.05,0.0,0.0,0.01,0.03,0.0,0.05,0.0,0.04,0.01,0.0,0.0,0.0,0.01,0.12,0.06,0.18,0.15,0.1,0.16,0.13,0.16,0.1,0.13,0.07,0.05,0.0,0.07,0.12,0.03,0.04,0.13,0.09,0.06,0.0,0.09,0.21,0.43,0.19,0.21,0.34,0.24,0.36,0.47,0.22,0.55,0.06,0.11,0.0,0.1,0.13,0.37,0.14,0.2,0.37,0.24,0.13,0.19,0.24,0.43,0.42,0.6,0.67,0.57,0.33,0.49,0.49,0.7,0.07,0.34,0.16,0.0,0.18,0.15,0.37,0.2,0.57,0.0,0.4,0.21,0.57,0.53,0.89,0.92,0.83,0.88,0.64,0.86,0.92,0.69,0.18,0.12,0.0,0.37,0.0,0.49,0.04,0.1,0.45,0.31,0.6,0.23,0.55,0.89,0.91,0.93,0.95,0.99,0.95,0.97,0.98,0.79,0.18,0.23,0.4,0.52,0.89,0.87,0.0,0.97,0.93,0.79,0.43,0.23,0.93,0.77,1.0,0.98,0.99,1.0,0.97,0.99,0.98,1.0,0.2,0.36,0.49,0.99,0.84,0.92,1.0,0.96,0.58,0.19,0.67,0.33,0.89,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.49,0.51,0.93,0.85,1.0,0.98,0.99,1.0,1.0,0.95,0.23,0.97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.03,0.0,0.02,0.02,0.0,0.01,0.06,0.05,0.0,0.0,0.02,0.04,0.0,0.07,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.12,0.07,0.21,0.16,0.09,0.17,0.13,0.15,0.09,0.11,0.06,0.06,0.0,0.06,0.16,0.04,0.04,0.19,0.1,0.06,0.0,0.08,0.24,0.46,0.2,0.23,0.36,0.2,0.38,0.48,0.24,0.56,0.06,0.09,0.0,0.12,0.17,0.41,0.14,0.24,0.4,0.29,0.19,0.21,0.28,0.45,0.5,0.7,0.66,0.62,0.4,0.53,0.55,0.69,0.06,0.39,0.18,0.0,0.22,0.21,0.48,0.26,0.63,0.0,0.48,0.23,0.61,0.62,0.93,0.95,0.87,0.9,0.76,0.93,0.95,0.76,0.2,0.2,0.0,0.45,0.0,0.62,0.04,0.13,0.54,0.41,0.69,0.23,0.65,0.91,0.9,0.95,0.93,0.99,0.97,0.96,0.98,0.85,0.21,0.27,0.48,0.6,0.97,0.93,0.0,0.99,0.95,0.87,0.54,0.23,0.94,0.85,1.0,0.99,1.0,1.0,0.98,0.98,0.99,1.0,0.21,0.42,0.61,1.0,0.96,0.96,1.0,0.99,0.69,0.25,0.76,0.33,0.94,1.0,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,0.0,0.54,0.6,0.95,0.89,1.0,1.0,1.0,1.0,1.0,1.0,0.24,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.02,0.0,0.01,0.03,0.0,0.01,0.06,0.04,0.0,0.0,0.02,0.03,0.0,0.08,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.12,0.05,0.2,0.16,0.08,0.15,0.13,0.11,0.07,0.12,0.08,0.09,0.0,0.06,0.19,0.04,0.05,0.24,0.14,0.07,0.0,0.07,0.26,0.47,0.22,0.22,0.39,0.23,0.4,0.54,0.24,0.63,0.07,0.09,0.0,0.16,0.21,0.53,0.16,0.29,0.46,0.34,0.17,0.2,0.28,0.5,0.51,0.73,0.7,0.66,0.44,0.6,0.54,0.75,0.07,0.39,0.16,0.0,0.26,0.24,0.53,0.25,0.76,0.0,0.57,0.22,0.6,0.7,0.97,0.94,0.87,0.9,0.82,0.98,0.95,0.82,0.22,0.23,0.0,0.48,0.0,0.75,0.06,0.14,0.67,0.48,0.8,0.23,0.71,0.93,0.94,0.97,0.98,0.96,0.95,0.96,1.0,0.95,0.21,0.34,0.55,0.69,0.98,0.95,0.0,0.99,0.99,0.94,0.65,0.23,0.98,0.91,1.0,0.98,1.0,0.99,1.0,0.98,0.99,1.0,0.22,0.49,0.68,1.0,0.99,1.0,1.0,1.0,0.81,0.34,0.84,0.33,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.57,0.69,0.97,0.94,1.0,1.0,1.0,1.0,1.0,1.0,0.26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.02,0.0,0.01,0.03,0.0,0.01,0.07,0.04,0.0,0.0,0.03,0.03,0.0,0.09,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.14,0.04,0.21,0.16,0.07,0.13,0.14,0.11,0.07,0.09,0.11,0.09,0.0,0.06,0.21,0.05,0.07,0.29,0.15,0.06,0.0,0.09,0.24,0.48,0.26,0.22,0.39,0.21,0.42,0.52,0.27,0.68,0.09,0.11,0.0,0.16,0.28,0.61,0.17,0.29,0.5,0.4,0.19,0.23,0.29,0.56,0.57,0.74,0.68,0.72,0.49,0.64,0.6,0.8,0.07,0.44,0.19,0.0,0.33,0.34,0.63,0.29,0.81,0.0,0.61,0.25,0.62,0.74,0.92,0.91,0.85,0.93,0.85,1.0,0.98,0.88,0.22,0.22,0.0,0.59,0.0,0.77,0.07,0.15,0.73,0.6,0.84,0.25,0.78,0.97,0.97,0.99,0.98,0.99,0.97,0.98,0.99,0.95,0.22,0.42,0.64,0.82,1.0,0.96,0.0,0.99,0.99,0.98,0.72,0.23,0.99,0.92,1.0,0.99,0.99,1.0,1.0,0.99,0.98,1.0,0.23,0.52,0.76,1.0,1.0,1.0,1.0,1.0,0.89,0.47,0.93,0.36,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.61,0.79,0.99,0.97,1.0,1.0,1.0,1.0,1.0,1.0,0.29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.01,0.0,0.01,0.05,0.03,0.0,0.0,0.02,0.03,0.0,0.07,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.14,0.04,0.26,0.17,0.06,0.15,0.14,0.09,0.06,0.11,0.09,0.1,0.0,0.08,0.25,0.05,0.1,0.38,0.16,0.07,0.0,0.07,0.28,0.48,0.24,0.22,0.41,0.24,0.43,0.47,0.32,0.65,0.12,0.12,0.0,0.17,0.32,0.73,0.23,0.26,0.52,0.46,0.2,0.25,0.32,0.6,0.62,0.79,0.69,0.78,0.55,0.7,0.67,0.83,0.07,0.5,0.27,0.0,0.42,0.42,0.68,0.35,0.81,0.0,0.66,0.25,0.69,0.79,0.94,0.89,0.89,0.96,0.85,0.97,0.96,0.9,0.23,0.24,0.0,0.7,0.0,0.83,0.09,0.22,0.81,0.68,0.88,0.26,0.81,0.97,1.0,1.0,0.95,0.99,0.98,0.98,0.96,0.98,0.23,0.47,0.72,0.91,1.0,0.98,0.0,1.0,0.99,0.99,0.81,0.25,0.99,0.95,1.0,0.99,1.0,1.0,1.0,0.99,0.99,0.99,0.24,0.6,0.81,1.0,1.0,1.0,0.99,1.0,0.97,0.56,0.98,0.39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.63,0.87,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.02,0.03,0.0,0.07,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.15,0.05,0.28,0.19,0.06,0.15,0.16,0.08,0.07,0.1,0.09,0.09,0.0,0.08,0.27,0.06,0.1,0.37,0.19,0.06,0.0,0.07,0.33,0.52,0.31,0.25,0.37,0.25,0.49,0.4,0.32,0.64,0.15,0.14,0.0,0.19,0.34,0.76,0.26,0.26,0.57,0.52,0.23,0.23,0.37,0.64,0.64,0.82,0.68,0.77,0.67,0.7,0.71,0.86,0.07,0.57,0.29,0.0,0.47,0.55,0.74,0.41,0.79,0.0,0.72,0.24,0.72,0.79,0.92,0.9,0.88,1.0,0.88,0.95,0.95,0.94,0.23,0.25,0.0,0.79,0.0,0.86,0.14,0.25,0.87,0.76,0.9,0.26,0.85,0.97,0.99,0.99,0.98,0.99,1.0,0.97,0.98,0.99,0.23,0.47,0.77,0.93,0.98,1.0,0.0,1.0,0.99,1.0,0.87,0.26,0.99,0.97,0.97,0.99,0.99,1.0,1.0,0.99,1.0,0.99,0.25,0.65,0.87,1.0,1.0,1.0,1.0,1.0,1.0,0.63,1.0,0.42,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.68,0.91,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,0.32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.02,0.01,0.0,0.08,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.14,0.05,0.28,0.17,0.04,0.16,0.15,0.05,0.07,0.11,0.07,0.09,0.0,0.11,0.29,0.07,0.12,0.38,0.26,0.06,0.0,0.07,0.38,0.58,0.32,0.25,0.41,0.29,0.52,0.45,0.38,0.68,0.13,0.12,0.0,0.27,0.38,0.83,0.31,0.31,0.6,0.55,0.24,0.26,0.42,0.71,0.75,0.84,0.72,0.79,0.68,0.73,0.71,0.84,0.07,0.62,0.33,0.0,0.58,0.66,0.81,0.52,0.83,0.0,0.79,0.23,0.75,0.83,0.91,0.9,0.91,1.0,0.94,0.93,0.95,0.95,0.24,0.3,0.0,0.87,0.0,0.9,0.17,0.33,0.88,0.81,0.91,0.27,0.87,0.97,1.0,0.98,1.0,1.0,0.98,0.98,0.97,0.94,0.27,0.52,0.85,0.99,0.99,1.0,0.0,0.99,0.99,0.96,0.93,0.28,1.0,0.99,1.0,0.99,0.98,1.0,0.99,0.99,1.0,0.99,0.27,0.71,0.93,1.0,1.0,1.0,1.0,1.0,1.0,0.77,1.0,0.46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,0.0,0.72,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.0,0.0,0.02,0.01,0.0,0.06,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.14,0.03,0.26,0.14,0.05,0.19,0.16,0.03,0.07,0.1,0.07,0.08,0.0,0.09,0.33,0.07,0.13,0.38,0.27,0.06,0.0,0.08,0.42,0.58,0.36,0.26,0.42,0.31,0.55,0.5,0.4,0.72,0.13,0.17,0.0,0.31,0.47,0.84,0.35,0.37,0.61,0.59,0.32,0.23,0.43,0.79,0.75,0.86,0.71,0.78,0.72,0.75,0.72,0.83,0.06,0.69,0.33,0.0,0.7,0.7,0.9,0.6,0.86,0.0,0.82,0.24,0.8,0.81,0.95,0.91,0.92,0.99,0.94,0.96,0.98,0.93,0.25,0.34,0.0,0.96,0.0,0.95,0.21,0.4,0.92,0.85,0.93,0.3,0.89,0.97,0.99,0.95,1.0,0.99,0.98,0.99,1.0,0.95,0.28,0.59,0.86,0.99,1.0,1.0,0.0,1.0,1.0,0.98,0.97,0.29,1.0,1.0,1.0,1.0,0.98,1.0,0.99,0.98,0.99,0.99,0.28,0.77,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.86,1.0,0.48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.74,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.0,0.0,0.03,0.02,0.0,0.05,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.14,0.03,0.25,0.16,0.06,0.24,0.17,0.03,0.09,0.05,0.07,0.1,0.0,0.1,0.37,0.08,0.16,0.4,0.28,0.07,0.0,0.06,0.48,0.57,0.37,0.28,0.45,0.34,0.51,0.54,0.42,0.76,0.15,0.22,0.0,0.35,0.53,0.85,0.43,0.38,0.64,0.6,0.38,0.23,0.49,0.83,0.76,0.87,0.73,0.85,0.72,0.78,0.69,0.8,0.08,0.72,0.36,0.0,0.75,0.73,0.9,0.62,0.86,0.0,0.85,0.23,0.82,0.89,0.96,0.95,0.94,0.99,0.95,0.96,0.97,0.92,0.26,0.39,0.0,0.97,0.0,0.96,0.23,0.53,0.96,0.88,0.94,0.32,0.91,0.98,0.98,0.98,0.98,0.99,0.98,1.0,0.98,0.96,0.3,0.62,0.91,1.0,1.0,0.98,0.0,1.0,1.0,0.99,0.98,0.31,1.0,0.99,1.0,0.99,0.98,1.0,1.0,0.99,0.97,1.0,0.28,0.83,1.0,0.99,1.0,1.0,1.0,1.0,1.0,0.95,1.0,0.48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.76,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.0,0.0,0.04,0.01,0.0,0.05,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.15,0.02,0.25,0.14,0.07,0.24,0.16,0.02,0.08,0.03,0.07,0.11,0.0,0.1,0.4,0.08,0.18,0.45,0.28,0.09,0.0,0.06,0.49,0.56,0.38,0.26,0.46,0.34,0.55,0.5,0.46,0.73,0.14,0.23,0.0,0.36,0.54,0.84,0.49,0.35,0.68,0.58,0.45,0.24,0.51,0.83,0.83,0.88,0.78,0.86,0.73,0.82,0.78,0.85,0.09,0.72,0.4,0.0,0.8,0.82,0.91,0.71,0.92,0.0,0.91,0.25,0.82,0.86,0.95,0.93,0.93,0.96,0.96,0.96,0.93,0.91,0.28,0.41,0.0,0.98,0.0,0.99,0.26,0.61,0.97,0.9,0.95,0.31,0.91,0.97,0.99,0.97,0.99,1.0,0.98,1.0,0.98,0.95,0.33,0.7,0.93,1.0,1.0,0.98,0.0,1.0,1.0,1.0,0.99,0.33,1.0,1.0,1.0,1.0,0.99,1.0,1.0,0.99,1.0,0.99,0.3,0.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,1.0,0.49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.78,0.97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
